the_percentage;be_around;#_percent
public_transport_or_bicycles;create;its_brussels_whose_issues_are_different_from_sprawling_megacities_like_bangkok_or_beijing
london_'s_pound_charge;reduce;car_traffic
the_idea;back_by;the_flemish_separatist_party_va
scheme;gain_over;#_signatories
manchester_and_edinburgh;reject_in;referendums
a_poll;show_support_for;its_its_central_congestion_charge
traffic_jams;double_in;belgium
other_russian_companies;have;such_possibilities
energy_partnership;help_to_strengthen;our_relations
lebanon;be;a_lebanon
these_sanctions;affect;ukraine
this;say;konovalyuk
the_european_commission;grant;a_marketing_authorization
the_cdc;call_for;truvada_truvada
the_risk_group;involve_in;an_ongoing_relationship_homosexual
mro_eastern_europe_&amp;amp;_russia_-lrb-_mro_beer_-rrb-_beer_'s_keynote_address;feature;lotams_'_pawel_gontarczyk
additional_events;include;mro_middle_east
discounts;be_available_for;qualified_lo_t_polish_airlines
mro_eastern_europe_&amp;amp;_russia_-lrb-_mro_beer_-rrb-_beer;produce_by;aviation_week
event;support_by;the_association_of_european_lo_t_polish_airlines
media_sponsors;include;air_transport_observer
industry_professionals;rely_on;aviation
customers;include;the_air_transport_world
_aircraft_blue_book;overhaul;mro_tradeshows_aerospace_and_defense
a_record_of_strong_performance;back_by;its_owners
bahrain;be_on;political_and_economic_terms
economic_power;go_from;the_west
center_of_naval_power_of_the_the_us;make_agreement_with;russia
american_power;amount_to;some_military_power
t;establish;their_yes
course_other_countries;have_to_find;agreements_bilateral_agreements
this;represent;a_#_percent_increase
wwii_veterans;take_part_in;the_the_ceremony_ceremony
the_russian_president;watch_parade_on;moscow
conversation;pay_to;the_the_crisis_in_ukraine
trunk_pipelines;supply_gas_to;europe_the_european
#;be;a_one
appearance_of_surplus;link_with;the_overall_financial_and_economic_crisis
this_lopsided_burden;threaten;nato_'s_integrity_cohesion_and_capability
partners;meet;their_the_other_27_partners
france_and_turkey;fall_shy_of;the_#_percent_goal
nations;dissipate_with;the_end_of_the_cold_war
europe;underwrite_by;the_credible_deterrent_of_military_power
russian_separatists;echo;calls
ukrainian_forces;tighten;their_two_people
tuesday;urge;nato_nato_'s
hagel;call_for;nato_nato_'s
partners;be_complaint_of;u.s._defense_secretaries
defense_secretary_robert_gates;use;his_final_then-defense_secretary_robert_gates
remarks;come_in;the_context_of_the_backed_#_ouster_of_libyan_dictator_muammar_gaddafi_'s_government
supporters_of_ukraine;have;their
the_proposal;hand_to;representatives_of_the_kiev_kiev_administration
the_documents;be_on;the_thursday_agenda
#_alternative_documents;offer_for;review
the_cabinet;submit;its_the_cabinet_own_bill
the_maidan_supporters_patriots;denounce;protesters_the_protesters
the_communists;bring_by;speaker_the_speaker
document;do;envision_federalization
coalition;try_to_put;turchinov's_speaker_alexander_turchinov_'s_document
memorandum;reach;a_a_consensus
party_of_regions;draw;its_the_party_of_regions_and_the_communists
party_of_regions;insist_on;direct_elections_of_chairpersons_of_regional_regional_and_district_councils
the_sergei_stanishev;say_on;sunday
i;see;no_no_grounds_to_impose_economic_sanctions_against_russia
sanctions;be;our_method
washington_and_ottawa;be;an_exception_the_latest_sanctions-related_`_creative_activity_'_of_washington_and_ottawa
russian_nationals;be;oleg_the_crimean_region_oleg_belaventsev
sanctions;impose_on;#_#
the_nature_of_sanctions;clarify_in;the_a_statement
the_new_measures;affect;7_17_companies_connected_with_the_people_of_this_circle_officials
the_us_department_of_commerce;impose_restriction_on;#_people
our_bilateral_relations;add_in;a_monday_interview
the_americans;be_responsible_for;that
the_senior_foreign_official;assert;moscow_moscow
the_senior_foreign_official;take_step_to_cut;the_dialog
world_powers;bow_of;the_g8_summit
washington;sever;its_these_contacts
the_white_house;return_to;its_the_white_house
washington;denounce;this_allegation
victory;become_clear_on;friday
relations;sour_by;the_fatal_accident_of_the_built_submarine_sindhurakshak
russia;involve_in_build;a_series_of_nuclear_power_plants
reflections;quote_as_say_by;daily_la_stampa
public_debt;end;its_monti_term
country;rack_by;sectarian_violence
militias;bring_car_to;a_crisis_of_disastrous_proportions
u.n._security_council;sanction_on;friday
an_seleka_rebel_group;call;the_democratic_front_of_the_central_african_republic_people
the_eu;shelve_in;november_#
russian_gas;set_at;$_#
putin;sign_law_on;denunciation_of_the_kharkiv_accords
tens_of_thousands_of_afghans;displace_by;conflict
situation;be_likely_to_change_with;the_withdrawal_of_us_the_us
family;kill_in;an_airstrike
the_skies;be_plane_with;bombs
just_#_of_over_#_afghan_citizens;force_from;their_three_generations_of_her_family
many;take;refuge
the_the_outskirts_of_kabul;be_unable_to_return_to;their_their_homes
government;have_power_in;our_our_area
country;bring_solace_to;the_refugees
president_barack_obama;hail;the_nato_invasion_of_afghanistan
the_international_forces;leave;the_country_the_country
the_presidential_elections;hold;april_#
canadian_prime_minister_stephen_harper;announce_sanction_against;russia
russia;top_ranking_of;european_countries
turkey_and_poland;follow;russia
russian_and_turkish_markets;have_potential_for;term_growth
warehouses;be_due_to_expand;new_trade_formats
smaller_warehouses_of_less_than_#_square_meters;be_popular_with_about;#_%
the_key_question;be_whether;congress_the_us_congress
the_key_question;have;all_the_documents
administration;have;_the_us_administration_trying_to_withhold_evidence_from_congress
state_department;continue_to_play_as;congress_the_us_congress
watch;include_name_of;the_participants
documents;mark_as;unclassified
state;provide_to;judicial_watch
information;provide_document_for;the_investigation
an_armed_group_of_libyan_jihadists;attack;an_american_diplomatic_mission
embassy_workers;murder_by;the_militants
the_us_the_us_congress_congress_and_administration;launch;an_investigation
several_people;charge_for;involvement
talented_people;have_point_of;view
russian_foreign_ministry;voice_concern_over;the_un_human_rights_council
ukrainian_special_forces;start_operation_in;the_city_of_sloviansk
a_full_sweep_operation;launch_with;armoured_vehicles
a_person;wound_in;the_the_gunfire
a_city_resident;say_on;friday
gunships;deliver;strikes
russian_energy_minister_aleksandr_novak;say_in;april_april_14
taliban;have_army_of;less_than_#
all;retain_tie_with;their_people
homeland;keep_contact_with;their_people
those;do_business_in;russia
army;be_in;afghanistan_afghanistan_?
the_east;associate_with;terror_acts
election;take_place_on;april_#
the_current_prime_minister;stay_in;office
the_scenes_struggle;continue_in;afghanistan_afghanistan_?_
abdullah_abdullah;get_hand_over;the_most_american_ashraf_ghani
name;associate_with;ahmad_shakh_massoud
ahmad_shakh_massoud;murder_on;september_#_#
_a_pashtun_the_main_afghan_tribe;be;his_a_pashtun_the_main_afghan_tribe_mother
name;relate_to;the_reputation_of_the_afghan_northern_alliance
the_reputation_of_the_afghan_northern_alliance;welcome;the_a_us_troop_presence
_mujahideen;be;its_governor_a_mujahideen_himself
all;be;crooks
pashtun;have_respect_for;either_of_the_the_presidential_candidates
nabi;bear_in;laghman
hekmatyar;be;a_a_pashtun_the_main_afghan_tribe
marxists;be_open_about_use;strong_terms
traitor;cooperate_with;everyone
herat;choose;abdullah_abdullah_abdullah
abdullah_abdullah_abdullah;be;tajik_tajik
mother;be;tajik
pashtuns;rule_in;afghanistan
friend;move;his_his_tajik_friend_who_comes_from_kabul
deputy_sarwar_danesh;be;hazara_the_hazara
sayyaf;have_agreement_with;the_hazara
no_doubt;go_to_win_in;the_second_second
advisors;speak_out_against;the_the_hazara
wife;be;a_muslim
nobody;ask;the_afghan_the_afghan_people
april_april_17_#_#;do_nothing_to_meet;its_april_17_#
united_states;impose_sanction_on;individuals
treasury;impose;sanctions_the_sanctions
the_department_of_commerce;impose_restriction_on;#_of_those_17_companies_linked_to_putin
the_individuals;include_in;the_the_sanctions
list;include;volga_the_volga_group_group
the_volga_group;be;soft_drink_producer_aquanika_holding_limited
other_companies;hold_company_for;construction_assets
the_list;name;banks_investcapitalbank_and_smp_bank
bank_sobinbank;hit_by;the_new_round_of_sanctions_the_sanctions
the_g7_countries;threaten;russia_russia
a_polling_station;set_up_in;moscow
german_foreign_minister_walter_steinmeier;say_on;friday
the_weekend_vote;be;an_the_weekend_vote
canada;impose_sanction_against;russia_russia_which_they_accused_of_fomenting_unrest_in_southeastern_ukraine
elections;be_to_put_more_pressure_on;russia_russia_which_they_accused_of_fomenting_unrest_in_southeastern_ukraine
regions;declare_independence_from;ukraine_the_united_states
#_apcs;come_near;novoaydar
novoaydar_election_commission;evacuate_by;defense_activists
local_defense_forces;boost;security
armed_forces;enter_town_of;krasnoarmeysk
donetsk;seize;#_#
school_buildings;vote_in;the_referendum
the_day_shooting_and_artillery_fire;hear_on;the_outskirts_of_slavyansk
communication;lose_with;#_#
region;attempt_to_prevent;ukraine_ukraine
list;expand;several_times
date_the_a_black_list_list;include_dozen_of;people
gas_transit;use_on;many_occasions
transit_of_russian_gas;be_unhealthy_for;the_ukrainian_state
it;go_from;russia_russia_not_obliged_to_finance_ukraine-eu_integration
union;be;#_state
people;choose_to_become;an_independent_ukraine
t;develop;their_country_a_country_at_the_cost_of_russian_taxpayers
rt;be;_russia_not_obliged_to_finance_ukraine-eu_integration
it;go_from;russia_russia_not_obliged_to_finance_ukraine-eu_integration
italy;want_to_develop;southern_italy
the_latest_ukrainian_maidan_revolution;be;the_first_first_of_all
it;end;_the_hope
situation;stabilize_in;ukraine_ukraine
the_russian_foreign_policy_chief;be_to_meet_with;his_the_russian_foreign_policy_chief_peruvian_counterpart_eda_his_peruvian_counterpart_eda_rivas
it;be_anniversary_of;our
rivas;tell;ria_ria_novosti
#;offer;russia_russia
exports;include;fertilizers
reuters_weak_u.n._systems_reuters;send_to;several_u_the_u.n._security_council_on_wednesday
war;pose_challenge_for;relief_workers
geneva;decline_to_comment_on;the_ngo_the_ngos
aid;distribute_by;u_weak_u_u.n._agencies_who_are_legally_obliged_to_work_with_the_country_'s_authorities_resulting_in_more_supplies_going_to_government-controlled_areas_.n._systems_reuters
general_ban_moon;say;last_week_none_of_syria_'s_warring_its_ally_syria
parties;adhere_to;the_demand
a_broader_range_of_aid_actors;take_on;board
the_u.n._security_council;appeal_to;the_council
russia;shield;its_russia_ally_syria
u_weak_u.n._systems_reuters_.n._aid_trucks;cross_from;turkey
damascus_damascus;allow;crossings_eight_formal_border_crossings_between_syria_and_turkey
the_most_important_thing;be_to_locate;the_girls
his_stance_the_russian_leader;expect_reception_in;china
analysts;be_on;display
the_past;collapse_over;differences
our;hope_on;putin_'s_russian_president_vladimir_putin_hopes_to_sign_a_multi-billion_dollar_gas_agreement_with_china_during_a_two-day_visit_that_kicks
moscow;be;moscow
xi;attend;the_winter_olympics
the_#;see_eye_on;many_international_diplomatic_issues
kiev;hold_election_on;sunday
cooperation;pursue_in;areas_of_common_interests
military_bloc;revise;its_light_of_recent_events
any_military_changes;be_transparent_to;russia_russia
russia_russia;sour_after;crimea_rejoining_russia
russian_president_vladimir_putin;discuss_on;tuesday
putin;pay_visit_to;minsk
