the,Europe,spread_in
the,Square,take_place_on
the,Ukrainian,want_to_resolve
the,U.S.,set_framework_for
Philippines,United,be
Philippines,the,be
United,Manila,embolden
China,NEW,concern_about
China,the,concern_about
the,U.S.,order
NEW,U.S.,specify_number_of
China,the,discuss_in
WASHINGTON,Manila,raise
Europe,the,contribute_to
the,Donetsk,secure_access_to
Sergei Lavrov,the,send_letter_to
Pavel Gubarev,Kiev,hold_in
the,Ukraine,arrive_in
Vienna,East,head_to
the,Ukraine,send_to
Slavyansk,the,say
the,Russia,trigger_by
Barack Obama,Kiev,praise
Barack Obama,the,praise
Ukraine,Ukrainian,be
Ukraine,the,be
Russia,Ukrainian,decry
Russia,the,decry
Arsen Avakov,Kiev,say
Arsen Avakov,the,say
Christine Lagarde,the,warn_about
the,NEW,be
the,Moscow,appear_to_give
Moscow,Russia,erupt_after
European Union,Moscow,accuse
Kiev,Pro-Russia,describe_behavior_of
Kiev,Russia,describe_behavior_of
WASHINGTON,the,say
the,U.S.,say
Russia,Ukrainian,propose_to_include
Russia,the,propose_to_include
the,Ukraine,dispatch_to
Security and Cooperation,Russia,admit
Security and Cooperation,the,admit
the,Russia,make_reference_to_be
Ukraine,the,be
the,Russia,use_weapon_of
the,Ukraine,arrive
Russia,the,refuse_to_seek
Moscow,the,s_role_in
Russian Defense,the,say
European Union,the,introduce
Vladimir Putin,the,accuse
Ukraine,the,have_time_until
the,Slavyansk,hear_on
Kramatorsk,Donetsk,be_in
Kramatorsk,Ukraine,be_in
Kramatorsk,the,be_in
NEW,Russia,include
the,Russia,bring_number_of
U.S.,Russia,impose_sanction_on
the,Kiev,urge
Ukrainian,Donbas,hear
the,East,resume_operation_in
Ukrainian,Kiev,say
Ukrainian,Kiev,file
Sevastopol,Crimea,become
Sevastopol,Europe,become
Sevastopol,Kiev,become
Sevastopol,Moscow,become
Sevastopol,Russia,become
Crimea,Ukrainian,bear_responsibility_for
Defense Ministry,West,comment_on
Defense Ministry,the,comment_on
the,Vienna,study_in
the,Ukraine,accuse
the,Donetsk,proclaim
U.S.,the,come_against
the,U.S.,set_framework_for
Asia,Pacific,demonstrate
Asia,the,demonstrate
U.S.,Sol,stress
Philippines,United,seek
China,the,stretch_into
U.S.,America,peel_off
U.S.,NEW,peel_off
U.S.,Philippines,peel_off
U.S.,United,peel_off
U.S.,the,peel_off
Philippines,the,be
the,East,seize
the,Ukraine,seize
Ukraine,Donetsk,proclaim
Sergei Shoigu,Moscow,announce
WASHINGTON,Russia,criticize
WASHINGTON,the,criticize
WASHINGTON,Kiev,force
WASHINGTON,the,force
U.S.,Russia,blame
U.S.,the,blame
NEW,the,destroy
WASHINGTON,Moscow,accuse
U.S.,Poland,arrive_in
Eastern Europe,the,be
Eastern Europe,Russia,worry_by
Eastern Europe,the,worry_by
United,Sol,make
United,U.S.,make
United,the,make
United,Soviet,use_force_to_protect
United,Ukraine,use_force_to_protect
Security and Cooperation,East,be_in
Security and Cooperation,Ukraine,be_in
Russia,the,attempt_to_seize
the,Ukraine,support
Ron Paul,Kiev,be_in
Ron Paul,the,be_in
China,the,intend_to_boost
China,Russia,become
the,Ukraine,support_integrity_of
Ukraine,Crimea,recognize
the,Crimea,penalize
the,Crimea,say
Moscow,Crimea,amount_to
Moscow,the,amount_to
Sergei Lavrov,United,call_on
Sergei Lavrov,the,call_on
Crimea,Russia,join
Crimea,the,join
NEW,Ukraine,erupt_in
Yuriy Prodan,the,decline_to_say_whether
the,Russia,support
the,Sol,stand_to
the,Ukrainian,stand_to
Ukrainian,River,demand_to_see
RIA Novosti,the,publish
Russia,Soviet,affect
Russia,the,affect
Scotland,the,identify_by
Britain,Russia,meet_up_with
Britain,the,meet_up_with
Philip Hammond,the,say
Ukraine,the,make_country_in
the,Vienna,hold_in
the,Sol,have
Iran,the,believe
the,Kiev,involve_in
the,Ukraine,deny_involvement_in
Russia,the,follow
Moscow,Donetsk,respect
Moscow,Lugansk,respect
Moscow,the,respect
Ukraine,Donetsk,center_in
Ukraine,the,center_in
Ukrainian,the,stand_guard_on
NEW,Sol,get
NEW,Ukrainian,get
Denis Pushilin,Russia,stand_in
Ukrainian,the,call
the,Odessa,die_in
Ukraine,East,be
Europe,NEW,arrive_to_take_part_in
Vyacheslav Ponomarev,Slovyansk,declare
Slovyansk,the,refer_to
United,Poland,conduct_exercise_in
Sergey Lavrov,West,accuse
Sergey Lavrov,the,accuse
Ukraine,Pro-Russia,say
Ukraine,Russia,say
Ukraine,the,say
the,Pro-Russia,lay_down
the,Russia,lay_down
Ukrainian,Slovyansk,take
the,Donetsk,seize_in
Vladimir Putin,the,speak_to
Ukraine,the,say_for
Donetsk,Pro-Russia,7.
Donetsk,Russia,7.
Dmitry Medvedev,Crimea,speak_about
Dmitry Medvedev,Ukrainian,speak_about
Dmitry Medvedev,the,speak_about
the,Ukrainian,topple
Ukrainian,the,transport_from
Alexander Vitko,Sevastopol,leave
Alexander Vitko,Ukrainian,leave
Alexander Vitko,the,leave
NEW,Moscow,join_hand_in
Ukrainian,the,apply_for
Donetsk,Pro-Russia,rally_by
Donetsk,Russia,rally_by
Berlin,Ukrainian,say
Ukrainian,the,file
the,Ukrainian,confirm_position_of
the,Russia,be_possible_after
the,Stockholm,be_possible_after
the,Russia,owe
Viktor Timoshilov,the,be_in
the,Moscow,take_place_in
Vladimir Putin,Beijing,s_visit_to
the,China,s_visit_to
China,East,supply_by
China,the,supply_by
the,China,be_close_to
the,China,supply_gas_from
the,East,supply_gas_from
China,the,be_one_of
West,Kiev,exert_impact_on
Kiev,Slavyansk,make_claim_about
Kiev,the,make_claim_about
Moscow,West,work_for_lead
the,U.S.,sign_month_between
Ukraine,Crimea,supply_up_to
Ukraine,NEW,refuse_to_recognize
Ukraine,the,refuse_to_recognize
the,Russia,join
the,Europe,top
the,France,top
the,Russia,impose_on
the,Europe,mark_with
Kiev,Ukraine,fo
Ukraine,East,seize_at
Donetsk,the,hold
Syrian,the,decontaminate
Germany,the,dispose_of
the,Syria,allow
United,Syria,renounce
the,West,sponsor_by
the,Moscow,blame
Russia,the,accept_legitimacy_of
Russia,NEW,find
the,Kiev,use_by
Slavyansk,Kiev,want
Slavyansk,the,want
the,Ukrainian,try_to_rewrite
Russia,Europe,be
the,Russia,be_sanction_against
the,Russia,plan_to_deliver
the,Kiev,question_legitimacy_of
the,Ukraine,launch_operation_in
the,Russia,think
Lawrence Freeman,the,outmaneuver
the,Russia,think
Europe,the,agree_with
Europe,the,realize
the,Sol,adopt
China,the,be
China,Russia,hold_lot_of
Britain,the,be_one_of
China,the,become_one_of
the,Kiev,withdraw_to
Vienna,Kiev,justify
the,Russia,suggest_to
the,Vienna,hold_in
Ukrainian,the,invite_to_take_part_in
Sergei Lavrov,the,tell
the,West,hold_in
the,Russia,visit
Ukrainian,the,stay_on
Petro Poroshenko,the,take
the,Russia,use_money_to_pay
the,Ukraine,use_money_to_pay
Ukrainian,Russia,ask
Member States,the,pay
Moscow,Europe,accept_by
Moscow,the,accept_by
Donald Tusk,Europe,promote_idea_of
Donald Tusk,the,promote_idea_of
Moscow,Russia,offer
Moscow,Ukraine,offer
Russia,the,want_to_be_useful_in
Sergei Lavrov,the,say_at
Ukraine,the,say_at
Sergei Lavrov,the,accuse
Germany,the,reel_from
Germany,Russia,support_sanction_against
Japan,Russia,impose_sanction_on
Ukraine,WASHINGTON,point_finger_at
Ukraine,Washington,point_finger_at
the,Sol,s_lack_of
Europe,the,support
Kiev,the,fulfill
Kiev,the,admit
United,East,act_in
United,Ukraine,act_in
the,Europe,want
Energy Package,the,be
the,Russia,push
Moscow,Europe,push_for
Moscow,the,push_for
the,Paris,hold_in
Kiev,United,back_by
Kiev,the,back_by
the,U.S.,urge
the,Moscow,cancel
Russia,the,bring
NEW,Europe,draw
the,Moscow,orchestrate_by
Moscow,Kiev,be_reflection_of
Moscow,the,be_reflection_of
Russia,the,take_step_over
Syrian,Geneva,be_ready_to_come_to
Syrian,the,provide_basis_for
Syrian,Sol,commit_to
the,Syria,support
the,Syrian,support
Sergei Lavrov,Syria,say
Sergei Lavrov,the,say
the,Geneva,approve_at
the,Geneva,like_to_continue
Syrian,the,meet_at
the,Sol,be_to_achieve
Moscow,Berlin,have_round_of
Moscow,Ukraine,have_round_of
Berlin,Kiev,pay_part_of
Berlin,the,pay_part_of
the,Russia,owe
the,Kiev,be_collateral_to
the,NEW,be_collateral_to
the,Crimea,criticize
the,Moscow,criticize
the,U.S.,command
U.S.,the,say
U.S.,the,spy_on
the,Pyongyang,have
Ukrainian,the,be_in
Ukraine,the,urge
Ukraine,the,claim
Ukraine,Moscow,affect
the,NEW,make
the,Ukrainian,make
Ukrainian,NEW,change
Ukrainian,the,change
William Hague,the,say
the,Russia,agree
the,Geneva,reach_agreement_in
Ukrainian,Russia,drag
U.S.,the,disregard
United,Cuba,reject
United,the,reject
Ed Act,the,deny_in
Russian Federation,the,be
WASHINGTON,the,pour_oil_on
the,East,put_in
the,Ukraine,put_in
the,Kiev,say
Ukraine,West,support_by
Ukraine,the,sponsor
the,Sol,aim_at
West,Ukrainian,connive_at
West,the,connive_at
America,the,refuse_to_understand
the,Odessa,do_in
Leonid Slutsky,the,say
Ukrainian,the,say
Ukrainian,the,order
Ukrainian,Slaviansk,encircle
WASHINGTON,the,be
Sergei Lavrov,Nicaragua,visit
Nicaragua,the,require
the,NEW,tell
Paul Knight,NEW,provide
London,the,say
the,Atlantic,tell
Syria,the,question
Russia,Syria,destroy
John Kerry,London,meet
Ukrainian,Slovyansk,shoot_down_in
William Roguelon,the,wound_in
William Roguelon,the,accuse
Kiev,the,assist_in_organize
Slavyansk,Europe,know
National Bank,the,be_member_of
the,Moscow,take_measure_for
Ukraine,the,support
Ukrainian,Kiev,trample_by
Kiev,Ukrainian,follow_in
Ukrainian,the,refuse_to_recognize
Kiev,the,announce
Russia,the,seek_investigation_into
the,Germany,s_visit_to
the,Russia,be_in
California,the,have_largest_prison_population_in
Human Rights,the,voice
the,Sol,hold
Maryland,Sol,reduce
Maryland,the,reduce
Barack Obama,the,hail
the,Russia,transport_with
Kiev,the,engage_in
Andrea Rocchelli,the,specialize_in
the,Algeria,make_report_from
the,Libya,make_report_from
the,America,kill
WASHINGTON,the,be_worthy_of
United,Iraq,leave
Kabul,the,work_to_secure
East,Moscow,initiate_by
the,Ukraine,travel_to
the,Ukraine,bar_from_enter
the,Ukrainian,have
the,Kiev,arrive_in
Security Council,Russia,convene_at
the,Kiev,urge
the,Geneva,sign
the,East,sweep_through
Odessa,the,kill
Kiev,Russia,have_to_present
Europe,the,denounce
Europe,the,champion_cause_of
United,Ukraine,run_show_in
WASHINGTON,Russia,intend_to_turn
the,Geneva,agree_to_in
Moscow,the,shoulder
Moscow,Russia,endure
Moscow,the,endure
Moscow,the,face
Moscow,Sol,continue_work_toward
the,Sol,defy
the,Ukraine,lead_to
Dmitry Medvedev,Sol,sign
the,Ukraine,hail_from
the,Munich,play_at
the,NEW,stage_against
Russia,the,deteriorate_over
France,United,know_for
France,the,know_for
the,Russia,deliver_to
White House,the,fail_to_grasp
the,NEW,introduce
the,Russia,welcome_aspect_of
Ukrainian,Russia,detain_by
the,Russia,call
Graham Phillips,Kiev,detain_by
Germany,Soviet,attack
Germany,the,attack
the,Sevastopol,bomb
East,Soviet,eliminate_thousand_of
Kiev,Leningrad,start
Kiev,Crimea,approach
Black Sea,Soviet,be_important_to_prevent
Soviet,Caucasus,get_access_to
Soviet,the,get_access_to
Soviet,Leningrad,lift_blockade_of
Ukraine,Donetsk,center_in
Ukraine,the,center_in
Ukrainian,the,stand_guard_on
NEW,Sol,get
NEW,Ukrainian,get
Denis Pushilin,Russia,stand_in
Ukrainian,the,call
the,Odessa,die_in
Ukraine,East,be
Europe,NEW,arrive_to_take_part_in
Vyacheslav Ponomarev,Slovyansk,declare
Slovyansk,the,refer_to
United,Poland,conduct_exercise_in
Sergey Lavrov,West,accuse
Sergey Lavrov,the,accuse
Ukraine,Pro-Russia,say
Ukraine,Russia,say
Ukraine,the,say
the,Pro-Russia,lay_down
the,Russia,lay_down
Ukrainian,Slovyansk,take
the,Donetsk,seize_in
Vladimir Putin,the,speak_to
Ukraine,the,say_for
Donetsk,Pro-Russia,7.
Donetsk,Russia,7.
Dmitry Medvedev,Crimea,speak_about
Dmitry Medvedev,Ukrainian,speak_about
Dmitry Medvedev,the,speak_about
the,Ukrainian,topple
Ukrainian,the,transport_from
Alexander Vitko,Sevastopol,leave
Alexander Vitko,Ukrainian,leave
Alexander Vitko,the,leave
NEW,Moscow,join_hand_in
Ukrainian,the,apply_for
Donetsk,Pro-Russia,rally_by
Donetsk,Russia,rally_by
Greece,the,hold_responsible_for
the,Europe,follow_be_symptomatic_of
Jose Manuel Barroso,Europe,be
Jose Manuel Barroso,the,be
Ukraine,the,be
France,the,get
European Parliament,the,meet_for
European Parliament,the,be
the,Europe,do
Belgium,the,top
the,Denmark,prompt
the,Europe,be_figure_in
the,West,have
Kiev,the,stop
Ukrainian,the,launch
the,Donetsk,live_in
United,Kiev,maintain_contact_with
Ukraine,East,meet_with
Ukraine,Europe,meet_with
Poland,the,back
Poland,U.S.,be_grateful_for
Moscow,the,suspend_from
the,Germany,lead_to
Vladimir Putin,the,attend
White House,Paris,say
White House,Warsaw,say
South Sudan,the,say
United,Sudan,have_mission_in
South Sudan,Kenya,say
South Sudan,Uganda,say
Kenya,the,accept
U.S.,the,push
Nigeria,U.S.,denounce_by
Bornu,the,be_one_of
the,East,be_to
the,Bornu,produce
the,Nigeria,produce
NEW,the,become
State Department,the,decline_to_discuss
the,Ukraine,come_to_threaten
the,Donbas,be_basis_of
the,Ukrainian,make_video_for
Ukraine,Donbas,throw
Ukraine,the,throw
East,Donbas,make
Kiev,the,be_crucible_of
Denis Pushilin,Donetsk,declare
Denis Pushilin,the,declare
Russia,the,be_representative_of
the,Ukrainian,settle
Russia,Ukraine,be_aggressor_in
the,Ukrainian,support
Ukraine,the,consider
Arseny Yatsenyuk,Ukraine,say
Sergei Lavrov,the,call_for
Dmitry Peskov,the,go_to_analyze
Russia,the,seek_to_resolve
Japan,the,wish
Japan,the,suspend_negotiation_on
Moscow,Donetsk,respond_to
Moscow,the,respond_to
the,East,make_at
the,Ukraine,make_at
Georgia,East,become
the,East,go_for
the,Ukraine,go_for
Russia,Europe,come_from
Economic Development,the,tell
the,Russia,say
Pacific,the,express
the,Kiev,call_on
the,East,plague
the,Ukraine,plague
the,East,say_operation_in
the,Ukraine,say_operation_in
Ukraine,the,make
Member States,Atlantic,reevaluate
Member States,the,reevaluate
the,Atlantic,call_on
Petro Poroshenko,Kiev,believe
Petro Poroshenko,Russia,hope
the,Russia,send_signal_to
France,Europe,face_increase_pressure_from
France,the,refuse_to_cancel
France,the,sell
the,Moscow,be
the,Kiev,issue_order_from
Donetsk,NEW,tell
the,Kiev,separatist
the,Russia,separatist
the,Kiev,call
the,Russia,call
the,Kiev,back_government_in
Ukraine,Kiev,be_in
Ukraine,Russia,be_in
Ukraine,the,be_in
West,Russia,believe
Russia,Kiev,pull_string_in
Russia,the,pull_string_in
Canada,Russia,impose_sanction_on
Ukraine,the,aim_at_change
Ukraine,East,erupt_in
Ukraine,the,erupt_in
Slavyansk,the,begin_with
Slavyansk,Ukrainian,want
Chuck Hagel,the,say
the,NEW,result_in
Donetsk,the,report
Foreign Ministry,the,say_result_of
the,Russia,exchange
SYSTEMS Reuters,the,send_to
Geneva,the,decline_to_comment_on
SYSTEMS Reuters,Syria,say
SYSTEMS Reuters,Syrian,say
SYSTEMS Reuters,the,say
Russia,Syria,shield
SYSTEMS Reuters,Turkey,cross_from
the,Ukraine,publish_on
the,Ukraine,be_able_to_work_out
Sergei Lavrov,the,demand
the,Russia,be_head_of
United,Russia,impose_sanction_against
United,Russia,suspend_cooperation_with
Viktor Yanukovich,the,have_to_leave
the,Ukraine,s_go_on_in
the,Sol,want_to_express
the,Russia,share
Russia,East,view
Russia,the,view
Russia,NEW,be_in
the,Ukrainian,attempt_to_use
Russian Defense,the,intend_to_move_into
Ukraine,Russia,ask
Russia,Kiev,be_impossible_as
NEW,Europe,sign
NEW,the,sign
the,East,recognize
the,Ukrainian,recognize
Lugansk,the,vote_for
Kiev,the,seem_to_be
Ukraine,the,seek
the,Ukraine,be_to_keep
the,Ukrainian,be_to_keep
the,America,continue_cooperation_with
the,Russia,hit_heart_of
the,West,sabotage
Europe,the,base_in
NEW,the,have
the,NEW,say
NEW,Russia,motivate_by
NEW,Ukraine,motivate_by
the,United,hurt
Russia,the,shock_by
the,Ukraine,commit_in
the,Russia,threaten
the,Europe,sanction
Chuck Hagel,Russia,call_on
the,Greece,remain_highest_in
the,Slavyansk,hear_on
Kramatorsk,Donetsk,be_in
Kramatorsk,Ukraine,be_in
Kramatorsk,the,be_in
the,Slaviansk,hear_in
the,Pro-Russia,declare
the,Russia,declare
Foreign Ministry,Kiev,call_on
Ukraine,Kiev,listen_to
Ukraine,the,listen_to
Moscow,East,maintain_hold_on
Moscow,Ukraine,maintain_hold_on
the,Ukraine,mark_watershed_for
the,Ukrainian,mark_watershed_for
Moscow,Kiev,accuse
Slaviansk,Odessa,shock_by
Slaviansk,Odessa,be_citizen_of
Odessa,the,be
Moscow,the,accuse
Sergei Lavrov,the,urge
Russia,the,take
Japan,Russia,fulfil
West,NEW,cast_pall_over
Alexander Lukashenko,the,sign
Alexander Lukashenko,East,say
Alexander Lukashenko,West,say
Alexander Lukashenko,the,say
Russia,the,account_for
Soviet,Ukraine,thwart_by
NEW,Russia,involve_cost_for
Ukraine,the,hold
Kiev,Ukraine,have_plan_to_cancel
the,Crimea,be_unfriendly_towards
the,Ukraine,be_unfriendly_towards
Crimea,the,supply_through
the,River,deliver_water_from
the,Kiev,sabotage_by
the,Ukraine,send_to
the,Russia,be
Ukrainian,the,put
Kiev,Russia,order
the,Kiev,praise
the,Kiev,use_military_against
the,Russia,be_on
the,East,send_people_into
the,Ukraine,send_people_into
the,Russia,want_to_join
Dmitry Medvedev,Moscow,meet_in
the,Russia,say
the,Russia,say
Kiev,the,lift
China,East,be_to_be_hold_in
the,NEW,assist_in_secure
Sergei Lavrov,the,call_on
Ukraine,the,violate
Donetsk,the,proclaim
Ukrainian,West,back_by
the,Odessa,put
Ukrainian,Kiev,become_hostage_of
Ukrainian,the,become_hostage_of
West,Russia,blame_on
the,Moscow,introduce_sanction_against
Moscow,the,confirm
Moscow,Russia,indicate_possibility_of
Moscow,the,indicate_possibility_of
Moscow,Russia,insist_on
Moscow,the,insist_on
NEW,the,consider_by
the,Russia,belong_to
Germany,Russia,have_tie_to
Andriy Deshchytsia,Russia,plan_to_invade
Andriy Deshchytsia,Ukraine,plan_to_invade
Andriy Deshchytsia,Russia,use_by
Andriy Deshchytsia,the,use_by
Andriy Deshchytsia,Russia,negotiate_with
Russia,the,prepare_to_pay
Andriy Deshchytsia,Poland,negotiate_with
France,the,hope
Vladimir Putin,the,call
the,Syria,add
Europe,Azerbaijan,consider
Europe,Russia,consider
Europe,the,consider
the,Bulgaria,sign_agreement_with
Vladimir Putin,the,voice_concern_over
Moscow,Crimea,call
the,Crimea,be
Vladimir Putin,the,sign
Vladimir Putin,Kiev,call_on
the,Kazakhstan,transport_oil_from
United,Russia,consolidate
Ukraine,Donetsk,center_in
Ukraine,the,center_in
Ukrainian,the,stand_guard_on
NEW,Sol,get
NEW,Ukrainian,get
Denis Pushilin,Russia,stand_in
Ukrainian,the,call
the,Odessa,die_in
Ukraine,East,be
Europe,NEW,arrive_to_take_part_in
Vyacheslav Ponomarev,Slovyansk,declare
Slovyansk,the,refer_to
United,Poland,conduct_exercise_in
Sergey Lavrov,West,accuse
Sergey Lavrov,the,accuse
Ukraine,Pro-Russia,say
Ukraine,Russia,say
Ukraine,the,say
the,Pro-Russia,lay_down
the,Russia,lay_down
Ukrainian,Slovyansk,take
the,Donetsk,seize_in
Vladimir Putin,the,speak_to
Ukraine,the,say_for
Donetsk,Pro-Russia,7.
Donetsk,Russia,7.
Dmitry Medvedev,Crimea,speak_about
Dmitry Medvedev,Ukrainian,speak_about
Dmitry Medvedev,the,speak_about
the,Ukrainian,topple
Ukrainian,the,transport_from
Alexander Vitko,Sevastopol,leave
Alexander Vitko,Ukrainian,leave
Alexander Vitko,the,leave
NEW,Moscow,join_hand_in
Ukrainian,the,apply_for
Donetsk,Pro-Russia,rally_by
Donetsk,Russia,rally_by
Dmitry Medvedev,Ukraine,discuss_situation_in
Dmitry Medvedev,the,disappoint_by
the,Ukraine,handle_crisis_in
the,Germany,clarify_with
Edward Snowden,the,wish_to_return_to
the,Russia,wish_to_move_to
the,Russia,be_ready_to_move_to
Ukraine,the,have_potential_in
Benjamin Netanyahu,London,urge
Benjamin Netanyahu,U.S.,urge
Benjamin Netanyahu,the,urge
Kiev,the,give_up
Ukraine,the,urge
Vladimir Putin,the,hold_in
East,Europe,free
the,Sol,mass
the,Kiev,say_government_in
the,Odessa,chant
Odessa,the,be
the,Kiev,launch
East,NEW,tell
RIA Novosti,the,quote
Kiev,Pro-Russia,blame
Kiev,Russia,blame
Kiev,the,blame
Europe,West,resolve_issue_for
Europe,the,resolve_issue_for
Moscow,the,say
John Kerry,the,welcome
the,Russia,say
Moscow,Crimea,plan_to_repeat
West,the,make
West,East,use_force_to_protect
West,Ukraine,use_force_to_protect
Kiev,the,believe
Donetsk,Russia,be_part_of
Nicaragua,West,support
Nicaragua,Russia,count_on
Ukrainian,Europe,incorporate_into
Viktor Yanukovich,the,have_to_leave
Vladimir Putin,the,sign
the,Kiev,involve_in
the,Ukraine,deny_involvement_in
European Commission,NEW,be
Barack Obama,the,be_among
the,NEW,be_familiar_with
the,Ukrainian,be_familiar_with
Kiev,the,report_to
Poroshenko Petro Poroshenko,Kiev,seek_to_prevent
the,Ukraine,insist
American GPS,Russia,locate_in
Moscow,WASHINGTON,ban
Moscow,Washington,ban
the,Russia,use_to_deliver
WASHINGTON,the,deteriorate_after
Crimea,NEW,refuse_to_recognize
Dmitry Rogozin,Russia,apply_measure_of
Ukraine,the,need_to_pay
Black Sea,Russia,become_part_of
Security and Cooperation,Kiev,expect
Security and Cooperation,the,expect
Russia,Europe,appeal_to
Russia,the,appeal_to
European Commission,the,say
Ukraine,the,lead
Francois Hollande,Summit,tell_reporter_after
Francois Hollande,the,tell_reporter_after
the,Russia,limit_investment_in
Ukrainian,Kiev,go_without
Ukrainian,the,have_information_on
the,Russia,include
Slaviansk,the,capture
the,Slavyansk,launch_assault_in
Defense Ministry,the,say
the,Pro-Russia,be
the,Russia,be
the,Kiev,mean
Slavyansk,Geneva,cross_out
Slavyansk,the,cross_out
the,Russia,say
the,Moscow,say
Moscow,West,regrete
the,Odessa,convene
the,Russia,quote
Kiev,U.S.,reach
the,U.S.,be_about
the,U.S.,pay
U.S.,India,describe
U.S.,India,note
U.S.,the,note
the,U.S.,have_authority_under
John Kerry,India,visit
India,U.S.,matter_to
India,the,matter_to
the,United,say
United,India,need
Human Rights,the,take_position_on
U.S.,the,shake
U.S.,United,be_welcome_to_return_to
U.S.,the,be_welcome_to_return_to
Edward Snowden,United,come_to
Edward Snowden,the,come_to
Edward Snowden,United,return_to
Edward Snowden,the,return_to
Ben Wizner,the,run
Donetsk,NEW,tell
Donetsk,Ukraine,tell
Kiev,the,take_place_in
Donetsk,Kiev,tell
Kiev,the,go_out_to_meet
the,Kiev,be
U.S.,the,consult
Kiev,the,say
Russia,the,be_present_in
Independence Party,Britain,garner
the,Europe,tear
the,Europe,be_problem_in
St .,the,send_message_after
the,West,take_place_to
France,the,say
Kiev,Ukraine,say
Ukraine,Soviet,trigger_fear_of
Ukraine,the,trigger_fear_of
Kiev,East,see
Kiev,Moscow,see
Kiev,Russia,see
Kiev,the,see
the,Russia,attack
the,Russia,join
the,Ukraine,throw
Angela Merkel,the,say
Crimea,West,contribute_to
Crimea,the,contribute_to
the,Ukraine,begin_in
the,Baltic,occur_from
the,Russia,close_to
the,Romania,be_to
the,Bulgaria,be
the,Russia,purchase_in
Ukraine,the,make_commitment_to_protect
the,Ukraine,stand_in
Black Sea,Sevastopol,base_in
Sevastopol,Ukraine,be_block_for
Sevastopol,the,be_block_for
the,Ukraine,push
the,East,participate_in
the,Slavyansk,participate_in
the,Ukrainian,participate_in
Ukraine,Kiev,come_out_against
Ukraine,East,do
Ukraine,the,do
Russia,the,say
Angela Merkel,the,say
the,Russia,find
Ukraine,Kiev,be_loss_for
the,Donetsk,appear_ready_for
Sergei Ryabkov,Nicaragua,chair
Sergei Ryabkov,the,chair
Sergei Lavrov,Nicaragua,visit
the,East,emerge_in
United,Kiev,prepare_to_help
the,Ukrainian,draw_attention_of
the,Russia,include
the,NEW,give_rise_to
Ukrainian,the,upset
United,Europe,tackle
Russia,the,diminish
Ukrainian,the,have_in
Russia,the,take_part_in
the,Kiev,take_by
Kiev,Europe,run_counter_to
Kiev,the,run_counter_to
Moscow,Geneva,call_for
Moscow,the,call_for
Moscow,the,adopt_after
Ukraine,Russia,involve
Walter Steinmeier,Ukraine,say
Moscow,Ukraine,support
Vienna,Ukraine,dominate_by
Vienna,the,dominate_by
Europe,Vienna,gather_in
Ukraine,the,support
